entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_env_activities,has_env_activity,avg_env_adjustment,num_sdgs,has_sdg,unique_sdgs
1589,WEU,Western Europe,IT,Italy,353567895.0,3.375,3.9,3.0,2.881,7593.0,11597.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06310641184313415,-0.07489055697204977,-0.04898306370639363,-0.01911022421062688,-0.043752048223144525,-0.011392224643913968,0.01653011444767409,-0.007464641758579082,0.027675056366583854,-0.04896027111196799,1,1,-0.1,1,1,1
1594,WEU,Western Europe,NL,Netherlands,857000000.0,2.741,3.484,1.765,2.571,1683.0,13541.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06473142878472375,-0.07789245777456023,-0.04914735637017601,-0.021473794017910178,-0.048943646168953345,-0.013294672708558051,0.018431979429896952,-0.009067946162455102,0.02688218992210943,-0.068146433806926,1,1,-0.1,1,1,1
1609,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,6253400000.0,3.329,3.836,2.92,2.905,95262.0,4562.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.061936609485221235,-0.07305335280102178,-0.04627384933044904,-0.017786761251423137,-0.03986278622147986,-0.010279772384558456,0.014416023177195746,-0.00590025991297531,0.02099752694028963,-0.04512182352039366,1,1,-0.1,1,1,1
1615,WEU,Western Europe,FR,France,2820000000.0,2.942,2.899,2.841,3.138,1900.0,30900.0,Operation,J.58.101.B,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.06258416834644946,-0.07406073026427516,-0.047671832139427474,-0.018450074398482508,-0.041709609217670876,-0.01078945920160989,0.015226847218556291,-0.00624998333641109,0.022285925313741527,-0.04812598183386978,2,1,-0.25,2,1,2
1618,WEU,Western Europe,DE,Germany,1540000000.0,2.843,3.9,1.9,2.071,112.0,3.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
1637,WEU,Western Europe,FR,France,1160000000.0,2.97,3.0,3.0,2.881,3389.0,1220.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07162815044833919,-0.09280660732786276,-0.07562416233507412,-0.039817948896913674,-0.10702302002501943,-0.03837603184771185,-0.03524306511492907,0.09354831563382553,0.030982407425626177,-0.11707416329871143,2,1,0.075,2,1,2
1639,WEU,Western Europe,ES,Spain,1439919000.0,3.832,3.595,4.9,2.976,4992.0,59700.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06648592634551877,-0.08030684926123323,-0.05784283171434514,-0.023557323786227567,-0.05776555118932464,-0.015514479368850058,0.021218783854570787,-0.011619582435816102,0.03419634661233091,-0.07873151340714928,1,1,-0.1,1,1,1
1644,WEU,Western Europe,CH,Switzerland,2000000000.0,3.445,4.067,2.6,3.338,190865.0,155446.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,-0.1,1,1,1
1645,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,535412000.0,2.992,3.1,3.0,2.786,21.0,44.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07174603607280539,-0.08521224866061243,-0.08548818225276725,-0.04498812689504526,-0.18553353764481909,-0.07732704302741153,-0.3924608517350475,0.832804684302388,0.032179306739385335,0.13282071899984663,1,1,-0.1,1,1,1
1647,NAM,Northern America,US,United States of America,29000000000.0,3.366,4.545,2.953,1.738,129340.0,16734.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06917841493586487,-0.08518459835856913,-0.07260677777257799,-0.032853595190336204,-0.11445133453520419,-0.0377411332650217,0.11837077104075963,-0.1734577916776824,0.82682098291748,0.35805766679358014,1,1,-0.1,1,1,1
1650,WEU,Western Europe,FR,France,1770000000.0,3.137,4.0,2.332,2.548,19731.0,36015.0,Other,ENVIB010,-0.1,-0.1,2.0,Zero Hunger,-0.06869624583560055,-0.08517462685721429,-0.07092581916036679,-0.03687800312474151,-0.08517460875678405,-0.033646100300878896,0.3800440716666624,0.0606208086506236,-0.20304298307506488,0.1508990150662945,2,1,-0.1,2,1,1
1655,WEU,Western Europe,LU,Luxembourg,504771299.0,2.559,2.891,2.189,2.405,348.0,1608.0,Operation,MTH001,-0.25,-0.25,9.0,"Industry, Innovation and Infrastructure",-0.06783379935884794,-0.06928516922352757,-0.06726643883974993,-0.031955638325651584,-0.10860296413333773,-0.041932025254009346,-0.1708028529628231,0.3636525267944212,0.025576134412703812,0.029826556937609328,2,1,-0.25,2,1,1
1658,WEU,Western Europe,FR,France,10368400000.0,2.441,2.507,1.935,2.929,24264.0,51841.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.11281191375448064,0.923701772315055,-0.02025979287364479,-0.008358107753242717,-0.022386406810018484,-0.005294527883963841,0.010462314444123579,-0.006850175020520377,0.011745768944375788,-0.025936140100299383,1,1,-0.1,1,1,1
1665,WEU,Western Europe,SE,Sweden,1040000000.0,2.743,2.948,3.053,2.0,354.0,93.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07994099186023401,-0.09699467002750616,-0.11576242092264834,-0.06615829493606568,-0.2880446343808273,-0.12378776538863095,-0.6487659770528234,1.3611948759925223,0.04153257361648781,0.22525289129722387,4,1,-0.0745685525,4,1,3
1672,WEU,Western Europe,SE,Sweden,49800000000.0,2.789,3.25,2.596,2.19,4200.0,1852.0,Operation,MTH002,-0.141,-0.141,9.0,"Industry, Innovation and Infrastructure",-0.06575512034462593,-0.07863815336568364,-0.06892385772206132,-0.04632985017844173,0.10622993041630077,-0.0014990829315399258,-0.01125996610017435,-0.004832468817667941,0.03459135797538166,-0.052862079020133096,1,1,-0.141,1,1,1
1696,WEU,Western Europe,FI,Finland,2063500000.0,2.651,3.543,1.975,1.857,2096.0,2143.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06473142878472375,-0.07789245777456023,-0.04914735637017601,-0.021473794017910178,-0.048943646168953345,-0.013294672708558051,0.018431979429896952,-0.009067946162455102,0.02688218992210943,-0.068146433806926,1,1,-0.1,1,1,1
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07217739584278272,-0.09026783675472617,-0.05376665040553765,0.08866419005890355,-0.16817986020917194,0.6567448596002315,0.058143309105673224,-0.002079126650674815,0.0075189657147979455,-0.17395916877507667,6,1,-0.15,6,1,2
1711,WEU,Western Europe,FR,France,3331900000.0,2.886,3.695,2.948,1.357,106232.0,144872.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.08878190596013268,-0.12945040691687684,1.438344045267529,0.062175958525897426,-0.02325748725392774,0.06232596236010543,0.030299954879549982,-0.005502440773497339,0.03133842211144206,-0.7116056068827871,6,1,-0.2924242425,6,1,1
1722,WEU,Western Europe,IT,Italy,355000000.0,3.244,4.0,2.471,2.81,5242.0,8772.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0756062342370826,-0.09674400882059653,-0.09095140950472504,-0.05982264718834108,-0.022278152087610456,-0.03910927455325472,0.6308626393955947,0.1101764379205909,-0.369827745427622,0.3077843557265225,2,1,-0.1,2,1,1
1735,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,756321000.0,3.073,3.807,2.112,2.905,71077.0,0.0,Operation,I.55.06.B,-0.080980695,-0.080980695,3.0,Good Health and Wellbeing,-0.06566503261665366,-0.07924984144580059,-0.05577297377162125,-0.022933224656185625,-0.054700860118969324,-0.014981122911742145,0.017496534779383274,-0.003410122670188074,0.030593085281077497,-0.07168840098700248,5,1,-0.080980695,5,1,1
1744,WEU,Western Europe,FR,France,3620000000.0,1.553,1.079,2.011,1.857,104501.0,15900.0,Operation,MTH002,-0.1,-0.1,11.0,Sustainable Cities and Communities,-0.07527258189273445,-0.0969476782015347,-0.1634196659422253,1.8907545126943686,0.14446064715170495,-0.30849299204641173,-0.008043659531738977,0.0031272712601463307,-0.014303401583661526,0.015138555530816462,4,1,-0.1,4,1,2
1747,NAM,Northern America,US,United States of America,2997800000.0,3.007,4.0,1.8,2.667,22544.0,29690.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,-0.1,1,1,1
1748,NAM,Northern America,US,United States of America,1400000000.0,3.119,3.9,3.0,1.857,19758.0,90611.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06575269232641105,-0.07910715142768797,-0.05556182586009228,-0.022403906218704642,-0.05336663576513015,-0.014092737953547055,0.020589726684046423,-0.008477415500525316,0.03110745026711994,-0.0703125524887386,1,1,-0.1,1,1,1
1750,NAM,Northern America,US,United States of America,5510000000.0,2.994,3.875,2.56,1.929,631252.0,862769.0,Other,ENVIB010,-0.1,-0.1,2.0,Zero Hunger,-0.07294119018233146,-0.09461125775718991,0.3632239048527183,0.0033616875359836792,-0.058471946926288154,0.0006954734588224431,0.06789207792816543,-0.0055012702389173815,0.025963363473922245,-0.34069745646534655,2,1,-0.1,2,1,1
1757,NAM,Northern America,US,United States of America,4183800000.0,2.902,3.086,2.9,2.571,254.0,584.0,Operation,J.58.20.P,0.085971309,0.085971309,16.0,"Peace, Justice and Strong Institutions",-0.0733112685162227,-0.09062482360527786,-0.09129326617625969,-0.04900805146089579,-0.19855694993106573,-0.0826567671861718,-0.4010568856425233,0.147608031719549,-0.13430565951405515,0.1479350854116166,3,1,0.085971309,3,1,2
1762,NAM,Northern America,US,United States of America,4440000000.0,3.059,3.9,2.439,2.286,175807.0,302607.0,Other,ENVIB010,-0.1,-0.1,2.0,Zero Hunger,-0.07587498237528667,-0.09794395249862325,-0.09645671980843665,-0.05638168813194241,-0.13161010707860332,-0.05732015842378113,0.7461577158992657,0.12693159346287383,-0.42633111810216723,0.34515297529299444,4,1,-0.1,4,1,2
1766,NAM,Northern America,US,United States of America,782009000.0,2.996,3.75,2.0,2.833,1590.0,10254.0,Manufacturing,C.32.1.P,0.25,0.25,3.0,Good Health and Wellbeing,-0.06473142878472375,-0.07789245777456023,-0.04914735637017601,-0.021473794017910178,-0.048943646168953345,-0.013294672708558051,0.018431979429896952,-0.009067946162455102,0.02688218992210943,-0.068146433806926,1,1,0.25,1,1,1
1768,NAM,Northern America,CA,Canada,44500000000.0,3.38,3.999,3.9,1.643,128994.0,66114.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.062398196607984284,-0.07562749109508458,-0.05018725811598114,-0.019680286757671486,-0.04539940545024028,-0.011824085659174453,0.016959768132145715,-0.007015420114889142,0.02502815045663714,-0.0549820571297727,1,1,-0.1,1,1,1
1776,WEU,Western Europe,NO,Norway,645700000.0,3.017,3.509,3.006,2.143,180.1,2298.2,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0680581493240124,-0.0830359148245977,-0.05882467683825276,-0.003972658392274264,-0.06664064926985167,-0.023846111933398317,0.03775639755427018,-0.028033082857755555,0.11766145273746592,-0.07972410675908234,2,1,-0.1,2,1,1
1777,NAM,Northern America,US,United States of America,609000000.0,2.958,3.5,3.063,1.857,144025.0,1597469.0,Operation,MTH004,-0.25,-0.25,9.0,"Industry, Innovation and Infrastructure",-0.07889112673984527,-0.10149902126296656,-0.01627159304238102,-0.00991042833515409,-0.1482731870140066,0.01971467705372495,0.21965908245144714,-0.004528341132087725,0.02980295045250061,-0.5295840201165776,2,1,-0.25,2,1,1
1782,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,352806000.0,2.988,3.9,1.75,2.833,60.0,0.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
1784,WEU,Western Europe,BE,Belgium,506778000.0,2.651,3.213,1.833,2.619,484.0,610.0,Operation,MTH002,-0.1,-0.1,4.0,Quality Education,-0.06413957025256892,-0.07651922507012399,-0.051503393493176876,-0.02042868529435605,-0.04828742285681384,-0.012989443119372652,0.011685263035700055,-0.0127353618294012,0.021501344450614364,-0.052844723678267425,1,1,-0.1,1,1,1
1785,WEU,Western Europe,SE,Sweden,827000000.0,3.01,4.0,1.95,2.5,22773.0,1600.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
1791,WEU,Western Europe,NL,Netherlands,989000000.0,3.114,3.545,3.0,2.476,7019.0,108836.0,Operation,MTH004,-0.5,-0.5,11.0,Sustainable Cities and Communities,-0.090518537372603,-0.13326347985148765,0.7291255695077454,-0.07236360095279266,0.9053524457936547,0.10534304860196209,-0.09114799035228373,0.01099915700497699,-0.029119893488884895,-0.24030129041392592,4,1,-0.75,4,1,2
1794,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,458900000.0,3.15,3.105,2.966,3.452,89.58,154.55,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06479646768761864,-0.05691990956736828,-0.053119677684956054,-0.021837643638486594,-0.04887660182539521,-0.014452499768413141,0.0012851133532936383,-0.0005817490970981933,0.02044964900172087,-0.05013471669067142,1,1,-0.1,1,1,1
1796,NAM,Northern America,US,United States of America,1440000000.0,3.201,3.75,2.981,2.476,10991.0,142319.0,Raw materials,C.22.34.B,-0.75,-0.75,3.0,Good Health and Wellbeing,-0.07020431801787982,-0.08695216123938597,-0.030833255777338992,-0.013642373226347324,-0.0935061487244858,0.004871317437874129,0.116794754942753,-0.005109158646857281,0.025024051202269304,-0.2864694826384912,1,1,-0.75,1,1,1
1798,NAM,Northern America,US,United States of America,16100000000.0,2.739,3.216,2.639,2.0,29072.0,22926.0,Operation,MTH002,-0.1,-0.1,11.0,Sustainable Cities and Communities,-0.0704920886539819,-0.08716656633275752,-0.08023888244558154,0.25238351228577616,-0.03873913225303349,-0.06328614056094009,0.01860302177250969,-0.0005908473997592195,0.035432963682440005,-0.08390550121687575,4,1,-0.1,4,1,2
1799,NAM,Northern America,US,United States of America,2240000000.0,3.205,4.75,2.25,1.571,59459.0,2751.0,Other,ENVIB010,-0.1,-0.1,7.0,Affordable and Clean Energy,-0.06438579354032144,-0.06734434361439609,-0.05144447856590298,-0.008559905815455786,-0.0442463899664901,-0.014381908767206568,0.017067712166220824,-0.00734261793050841,0.025426916504016663,-0.055826413130801694,1,1,-0.1,1,1,1
1807,WEU,Western Europe,NL,Netherlands,2272329000.0,2.347,2.598,2.0,2.31,2071.0,160.0,Raw materials,C.14.45.B,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.01101365523162336,0.8300053587579939,-0.021511851252893656,-0.008648398220037004,-0.023412341875125257,-0.0055091062797704045,0.010552225573022283,-0.0065634092979196,0.012037825376824903,-0.026360379244789896,2,1,-0.1,2,1,1
1813,LATAM,Latin America,MX,Mexico,6667600000.0,3.064,3.8,2.964,1.857,91346.0,176823.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06917841493586487,-0.08518459835856913,-0.07260677777257799,-0.032853595190336204,-0.11445133453520419,-0.0377411332650217,0.11837077104075963,-0.1734577916776824,0.82682098291748,0.35805766679358014,1,1,-0.1,1,1,1
1824,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3044500000.0,3.226,3.625,3.233,2.5,108280.0,3070.0,Operation,MTH004,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.07291982517680534,-0.09483491945724083,-0.08280133038346196,-0.03872998248553724,-0.09148913100361124,-0.027610612524695616,0.04672199936564872,-0.02135788683445395,0.0802935783562316,-0.21602098518684978,2,1,-0.25,2,1,1
1827,NAM,Northern America,US,United States of America,1210000000.0,3.512,3.144,4.75,2.69,8842.0,15808.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06648592634551877,-0.08030684926123323,-0.05784283171434514,-0.023557323786227567,-0.05776555118932464,-0.015514479368850058,0.021218783854570787,-0.011619582435816102,0.03419634661233091,-0.07873151340714928,1,1,-0.1,1,1,1
1835,NAM,Northern America,US,United States of America,4300000000.0,2.786,1.955,3.993,2.833,59511.0,58870.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,7.0,Affordable and Clean Energy,-0.0634636902047618,-0.07518072385746793,-0.048918024906117394,-0.018422936022966633,-0.045308714046393916,-0.0027652205815985797,0.015569766994579232,-0.008556380092203938,0.02370835917624452,-0.0565249975909849,3,1,0.03242468,3,1,1
1843,NAM,Northern America,US,United States of America,1439800000.0,3.01,3.732,3.066,1.643,129280.0,131187.0,Raw materials,C.32.34.B,-0.936935686,-0.936935686,3.0,Good Health and Wellbeing,-0.06271576024996195,-0.07433980703969732,-0.046859746603635254,-0.018265042978885697,-0.03914193677590855,-0.009340317372814714,0.0161393285501086,-0.007432430295876425,0.02746601963944838,-0.05599496010717501,4,1,-0.936935686,4,1,1
1851,WEU,Western Europe,IE,Ireland,1392010000.0,3.56,3.855,3.583,3.0,48501.0,11141.0,Operation,G.47.4.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06721866723635987,-0.083620110336523,-0.06409812444787936,-0.028052150301538882,-0.06511412071928807,-0.01879132735133617,0.030326213399853863,-0.013523931498040402,0.050269365154134785,-0.12968796517362774,1,1,-0.1,1,1,1
1852,WEU,Western Europe,LU,Luxembourg,678999000.0,2.687,3.098,3.0,1.571,415.63,3074.36,Operation,J.58.20.P,0.1,0.1,9.0,"Industry, Innovation and Infrastructure",-0.07441083854396939,-0.09193333271374868,-0.09631651622426737,-0.052338842821950074,-0.21906458438438658,-0.09219990631207435,-0.46476196434795247,0.16452621935764758,-0.16040111462932424,0.18516425977546278,2,1,0.1,2,1,1
1860,WEU,Western Europe,ES,Spain,1885982000.0,2.929,3.0,3.0,2.714,5139.36,15118.61,Operation,MTH002,-0.1,-0.1,16.0,"Peace, Justice and Strong Institutions",-0.06568464877987273,-0.06976293191960119,-0.05681460905432074,-0.025216888572856845,-0.06087883352769369,-0.019313268390628708,-0.00468560274357071,0.021673710319500557,0.023031714345276462,-0.06517463546011494,2,1,-0.1,2,1,2
1866,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,9446500000.0,2.847,3.097,3.0,2.214,16309.0,1741.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06427683500803395,-0.07671907453949695,-0.05178872478172428,-0.02048933267353295,-0.04770280120966283,-0.012446958445337091,0.017480453109931727,-0.006737192663879285,0.026546269719364093,-0.058583782611831094,2,1,-0.1,2,1,1
1869,NAM,Northern America,US,United States of America,10043408000.0,3.404,4.612,3.0,1.714,51703.0,39724.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06917841493586487,-0.08518459835856913,-0.07260677777257799,-0.032853595190336204,-0.11445133453520419,-0.0377411332650217,0.11837077104075963,-0.1734577916776824,0.82682098291748,0.35805766679358014,1,1,-0.1,1,1,1
1925,NAM,Northern America,US,United States of America,1318471000.0,2.948,3.097,3.0,2.619,358.0,1166.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,3.0,Good Health and Wellbeing,-0.07612094037195336,-0.09742400412918945,-0.10098581030161924,-0.060366996519290596,-0.1650958797325731,-0.0876078935403078,-0.47091266481232086,-0.43783455022711143,-0.30922752435966966,0.21156452187120425,3,1,0.03242468,3,1,2
1926,WEU,Western Europe,FR,France,569700000.0,2.96,3.084,3.0,2.69,7166.0,2386.0,Other,ENVIB010,-0.1,-0.1,7.0,Affordable and Clean Energy,-0.06671111859367221,-0.08074175896434552,-0.055997303481988864,-0.016003765935543108,-0.05989754123176229,-0.010269571251691803,0.029191485141354057,-0.010545851696706587,0.039945592565437955,-0.10086584311005167,1,1,-0.1,1,1,1
1929,NAM,Northern America,US,United States of America,7940000000.0,3.381,4.508,3.198,1.571,51376.0,87920.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.05577421018365259,-0.08201530548319078,0.07964107223220986,-0.012685023477903323,-0.04202946918650506,-0.013732890403899035,0.023468481058456978,-0.016448326783487805,0.06636216546865678,-0.13064093345388958,6,1,-0.10000000000000002,6,1,1
1939,NAM,Northern America,US,United States of America,2907738000.0,2.725,2.984,3.0,1.929,29.0,3830.0,Operation,J.58.101.B,-0.25,-0.25,8.0,Decent Work and Economic Growth,-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.25,1,1,1
1954,NAM,Northern America,US,United States of America,6269305000.0,3.661,4.888,2.905,2.357,65760.4,70023.7,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06805973745380782,-0.08303850238550008,-0.0588279034695424,-0.003969015540204621,-0.066647554498398,-0.0238496156086328,0.037762403909998445,-0.028038786657510993,0.11768636580270982,-0.07973275519996269,1,1,-0.1,1,1,1
1958,NAM,Northern America,US,United States of America,4982659000.0,2.791,3.088,2.765,2.286,54129.0,13085.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07544657563505255,-0.09587042846987907,-0.10017960010516094,-0.054535633550150495,-0.22745592024664374,-0.09352745742283841,-0.4687729544349488,-0.44268400633711574,-0.3064777131972251,0.20106350033795858,2,1,-0.1,2,1,2
1973,NAM,Northern America,US,United States of America,1920000000.0,3.569,4.25,3.0,3.024,70259.0,70666.0,Operation,MTH002,-0.1,-0.1,16.0,"Peace, Justice and Strong Institutions",-0.06371505893881614,-0.0758721098955147,-0.050564751278864,-0.019875351915128923,-0.04614437989386751,-0.01211722316492878,0.01707633231662822,-0.00678114112022367,0.02608695511357791,-0.05672332866298635,3,1,-0.10000000000000002,3,1,2
1975,NAM,Northern America,US,United States of America,992452000.0,3.012,3.9,3.0,1.429,1605.0,8843.0,Raw materials,C.14.45.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06805973745380782,-0.08303850238550008,-0.0588279034695424,-0.003969015540204621,-0.066647554498398,-0.0238496156086328,0.037762403909998445,-0.028038786657510993,0.11768636580270982,-0.07973275519996269,1,1,-0.1,1,1,1
2014,NAM,Northern America,US,United States of America,48040364000.0,2.787,3.652,2.502,1.571,9519.0,12919.0,Disposal ,C.26.55.P,0.001298922,0.001298922,3.0,Good Health and Wellbeing,0.005798966529071945,-0.0725300895479561,-0.049267016226801845,-0.024989093204455363,-0.022359909600946172,-0.011862281737534047,-0.0016168258074786622,-0.015618037574553342,0.01804568076619995,-0.059818258730146505,3,1,0.001298922,3,1,2
2026,NAM,Northern America,US,United States of America,1900000000.0,2.96,3.25,2.65,2.81,66.0,7096.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
2030,NAM,Northern America,CA,Canada,7829700000.0,3.527,4.595,3.029,2.2,32296.0,33387.0,Operation,MTH002,-0.114725979,-0.114725979,3.0,Good Health and Wellbeing,-0.06839004128157732,-0.08385389601472444,-0.06726402315742336,-0.030800532760963794,-0.10419956126387876,-0.03389067715300328,0.10343893416177417,-0.1489173189115693,0.7086307005732448,0.2950943078280543,2,1,-0.114725979,2,1,1
2037,NAM,Northern America,US,United States of America,599383000.0,2.539,3.0,1.9,2.476,2841.0,3373.0,Operation,MTH002,-0.1,-0.1,4.0,Quality Education,-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
2041,NAM,Northern America,US,United States of America,4210000000.0,2.451,2.86,2.093,2.143,38175.0,79809.0,Operation,J.58.20.P,0.0131,0.0131,9.0,"Industry, Innovation and Infrastructure",-0.0990870288371797,0.5914755041800285,0.10119213789510133,-0.006153705950817425,-0.02878298025778393,-0.006820843158345733,0.013397928799457096,-0.00811083693056566,0.017972340803339912,-0.09699094519159368,3,1,0.0131,3,1,1
2051,WEU,Western Europe,NL,Netherlands,685100000.0,3.393,3.7,3.0,3.31,76472.0,31323.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06811236651818879,-0.08334587883408388,-0.04379282477159991,-0.018899887049329264,-0.07168863174980536,-0.0038607626430997785,0.07507192847915235,-0.007497336275466762,0.030689007115226024,-0.20546058513631468,2,1,-0.1,2,1,1
2066,NAM,Northern America,US,United States of America,6355800000.0,3.213,3.939,2.977,2.19,33805.0,33752.0,Other,ENVIB050,-0.095267315,-0.095267315,3.0,Good Health and Wellbeing,-0.06558708582428613,-0.07901698946661767,-0.03845452822907102,-0.013869316849804976,-0.03310096874461632,0.018190380153314145,0.016923032589185698,-0.009747730424540552,0.04007288455663365,-0.05437740458586372,7,1,-0.095267315,7,1,2
2084,WEU,Western Europe,FR,France,26974200000.0,2.592,3.262,2.796,1.143,106000.0,283000.0,End-use,C.14.34.P,-0.014515808,-0.014515808,3.0,Good Health and Wellbeing,-0.06827330988985417,-0.08364607334370532,-0.06789004507470268,-0.030135680521709396,-0.08305786074191851,-0.02818258056389859,0.07977455098125694,-0.10511269014336017,0.4939330770344069,0.1262379720314032,3,1,-0.014515808,3,1,1
2090,NAM,Northern America,US,United States of America,1542533000.0,3.481,4.145,2.865,3.024,309419.0,111164.0,Manufacturing,C.20.26.B,-0.096938776,-0.096938776,3.0,Good Health and Wellbeing,-0.07633237354147819,-0.10317172267894296,-0.07414323525147302,-0.1083906829803683,0.8589696559896857,0.09415130440462416,-0.07143700341622207,0.014574425507190096,-0.047157914236550004,0.11796411462325312,2,1,-0.096938776,2,1,1
2098,WEU,Western Europe,DE,Germany,41400000000.0,3.228,4.254,2.692,2.024,229000.0,649000.0,End-use,C.29.6.B,-0.017434805,-0.017434805,9.0,"Industry, Innovation and Infrastructure",-0.09156133457950844,-0.1224856404024244,-0.14959001953007958,-0.07526731824079547,-0.330635614962238,-0.11731999203371037,0.4146984331871658,-0.6476059820214989,3.1053007119220637,1.4813593199341186,12,1,-0.0374698635,12,1,2
