entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_env_activities,has_env_activity,avg_env_adjustment,num_sdgs,has_sdg,unique_sdgs,target_scope_1_log,target_scope_2_log,revenue_safe,rev_x_env,rev_x_gov,E_x_S,S_x_G,E_x_G,revenue_log1p,esg_mean,esg_var,env_norm,gov_norm,soc_norm
2589,NAM,Northern America,US,United States of America,852427000.0,3.067,3.047,3.15,3.005,87.79,1375.38,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0770756410151334,-0.098654416766885,-0.1071448501957676,-0.0596895587488549,-0.2525956311239543,-0.1070727695967372,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.2375078005510791,1,1,-0.1,1,1,1,4.4862740310442355,7.227212143158062,852427000.0,2597345069.0,2561543135.0,9.59805,9.46575,9.156235,20.563598134130032,3.0673333333333335,0.005566333333333329,0.9933710063029776,0.9796783307976527,1.0269506628993696
2601,NAM,Northern America,US,United States of America,10333967000.0,2.595,3.521,2.0,1.643,18968.0,91901.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075678062346783,-0.102270354274994,0.7572810654827753,0.0203657482983147,-0.0234377451280906,-0.0034803705202292,0.0189894009135778,-0.0058933818309774,0.0269026757455751,-0.3949254302922019,1,1,-0.1,1,1,1,9.850561346726723,11.42847807089261,10333967000.0,36385897807.0,16978707781.0,7.042,3.286,5.785003,23.05870207356071,2.388,0.994629,1.4744556113902847,0.6880234505862647,0.8375209380234506
2605,NAM,Northern America,US,United States of America,3202053000.0,3.143,4.099,2.9,1.714,23200.0,107300.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0671177835155683,-0.0816431774159604,-0.0612848989374929,-0.0251977180663258,-0.0478028390877921,-0.0157593416738404,0.032992838330533,-0.021496100366049,0.0876916344513411,-0.1428172337997135,2,1,-0.1,2,1,1,10.05195066017375,11.583393248239855,3202053000.0,13125215247.0,5488318842.0,11.8871,4.9706,7.025686,21.887058003851152,2.9043333333333337,1.4220703333333335,1.4113393779410075,0.5901526454722827,0.9985079765867094
2616,WEU,Western Europe,FR,France,5610000000.0,2.845,3.405,2.985,1.667,612.0,2811.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0686835785537863,-0.0844560382648267,-0.0636389909291014,-0.0263744951575115,-0.0648963383816277,-0.0173313351416337,0.0258376235260058,-0.0106964010187231,0.039605992007861,-0.0913093484864359,4,1,-0.1,4,1,2,6.418364935936212,7.941651252930556,5610000000.0,19102050000.0,9351870000.0,10.163924999999999,4.975995,5.6761349999999995,22.44781655665927,2.6856666666666666,0.822361333333333,1.2678416283976666,0.6207024947250838,1.1114558768772496
2627,NAM,Northern America,US,United States of America,1430000000.0,3.163,3.838,3.0,2.143,112617.0,51469.0,Other,ENVIB025,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.0664529734140165,-0.0809451374853802,-0.0671620156751599,0.1385353053958061,-0.1678334143632735,0.9626840177164484,-0.0245675509052511,0.0027370044769031,-0.0069387151429222,0.0180807333122909,1,1,-0.25,1,1,1,11.6317568398159,10.8487543926468,1430000000.0,5488340000.0,3064489999.9999995,11.514,6.428999999999999,8.224834,21.080940281917528,2.9936666666666665,0.7182863333333336,1.2820398619307427,0.7158445607393386,1.0021155773299188
2633,NAM,Northern America,US,United States of America,6255284000.0,2.999,3.816,2.963,1.571,128220.0,17432.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,0.7636735863530463,-0.0322837246301527,-0.0354415359334044,-0.0126003338405618,-0.0346992180526191,-0.0082728025127235,0.0169852760729886,-0.0033457333185062,0.0126225410437455,-0.0299063750843188,2,1,-0.1,2,1,2,11.76151061660614,9.766120240743215,6255284000.0,23870163744.0,9827051164.0,11.306808,4.654873,5.994935999999999,22.556692383671493,2.783333333333333,1.2842163333333332,1.3710179640718563,0.5644311377245509,1.064550898203593
2645,NAM,Northern America,US,United States of America,1561252000.0,2.895,3.65,2.35,2.19,281.0,3425.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0725907524990676,-0.0936230219679218,0.2012852090575315,-0.0207921833136936,-0.0738648307082132,-0.0274462560310371,0.2404261133777075,0.0531286314765831,-0.1183413152347859,-0.0483900078663484,3,1,-0.1,3,1,1,5.641907070938114,8.139148678884066,1561252000.0,5698569800.0,3419141880.0,8.5775,5.1465,7.9935,21.168753901068573,2.73,0.6411999999999999,1.336996336996337,0.8021978021978022,0.8608058608058609
2677,NAM,Northern America,CA,Canada,843323000.0,2.912,3.2,3.0,2.286,8.0,482.0,Operation,J.58.20.P,0.1,0.1,3.0,Good Health and Wellbeing,-0.0638830092674316,-0.0760988667549884,-0.0507657973081485,-0.0200049499133794,-0.0466089147852034,-0.0123330129956136,0.014038518362314,-0.0006045439203409,0.0251562598149946,-0.0534776470421917,1,1,0.1,1,1,1,2.1972245773362196,6.180016653652572,843323000.0,2698633600.0,1927836378.0,9.600000000000001,6.8580000000000005,7.315200000000001,20.55286059916402,2.828666666666667,0.23086533333333337,1.1312750412444026,0.8081546075889701,1.0605703511666273
2684,NAM,Northern America,US,United States of America,1049288000.0,3.034,3.722,2.506,2.429,39206.0,33697.0,Disposal ,Q.86.1.P,0.039383075,0.039383075,3.0,Good Health and Wellbeing,-0.012541159186692,-0.0896532628112586,0.2867388076082893,-0.0116209450094759,-0.0273421315628387,-0.0119862168703117,0.0073264844311512,-0.0031610225471546,0.0298010006247459,-0.2291861524353139,8,1,0.0092760314999999,8,1,1,10.576610581265145,10.42519376739833,1049288000.0,3905449936.0,2548720552.0,9.327331999999998,6.087073999999999,9.040738,20.771377676820215,2.885666666666667,0.5260723333333335,1.2898232644103038,0.8417465634746447,0.8684301721150512
2690,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,720000000.0,2.745,2.5,2.9,3.0,18069.0,4467.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,11.0,Sustainable Cities and Communities,-0.0667111185936722,-0.0807417589643455,-0.0559973034819888,-0.0160037659355431,-0.0598975412317622,-0.0102695712516918,0.029191485141354,-0.0105458516967065,0.0399455925654379,-0.1008658431100516,1,1,0.03242468,1,1,1,9.802008383586275,8.404696160189092,720000000.0,1800000000.0,2160000000.0,7.25,8.7,7.5,20.394761771363264,2.8000000000000003,0.06999999999999999,0.8928571428571428,1.0714285714285714,1.0357142857142856
2693,NAM,Northern America,US,United States of America,1409281000.0,3.177,3.9,3.55,1.429,70379.0,19815.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0672186672363598,-0.083620110336523,-0.0640981244478793,-0.0280521503015388,-0.065114120719288,-0.0187913273513361,0.0303262133998538,-0.0135239314980404,0.0502693651541347,-0.1296879651736277,1,1,-0.1,1,1,1,11.161664410875575,9.894244971169195,1409281000.0,5496195900.0,2013862549.0,13.844999999999999,5.07295,5.5731,21.06634548291001,2.9596666666666667,1.787830333333333,1.3177159590043923,0.48282464241468637,1.1994593985809212
2703,NAM,Northern America,US,United States of America,2550000000.0,2.79,3.101,2.9,2.095,1506.0,4151.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0648631109698731,-0.0776588221036395,-0.053415910716986,-0.0214642660762213,-0.0519254203229505,-0.0142490319351796,0.0091782116336406,-0.0166938091114169,0.0207104772626485,-0.0552798647024849,1,1,-0.1,1,1,1,7.317876198626496,8.331345424845724,2550000000.0,7907550000.0,5342250000.000001,8.992899999999999,6.075500000000001,6.496595,21.659359196508902,2.6986666666666665,0.2834103333333332,1.1490859683794468,0.7763092885375495,1.074604743083004
2708,WEU,Western Europe,FR,France,4180000000.0,2.662,3.0,2.25,2.548,84296.0,2526.0,Manufacturing,F.42.41.B,-0.75,-0.61698286428,9.0,"Industry, Innovation and Infrastructure",-0.0895346781250949,0.423802871783778,-0.0387499453178729,-0.0159992985765053,-0.0413624859673404,-0.0108550067926052,0.0151488149756573,-0.0111720530483566,0.0231507663333009,-0.0580719983314648,2,1,-0.61698286428,2,1,1,11.342101556168096,7.834788107388194,4180000000.0,12540000000.0,10650640000.0,6.75,5.7330000000000005,7.644,22.15357708372231,2.5993333333333335,0.14260133333333333,1.1541420877147985,0.9802513464991023,0.865606565786099
2709,NAM,Northern America,US,United States of America,1126816000.0,2.577,3.0,2.9,1.429,1219.0,2226.0,End-use,J.58.16.B,-0.05,-0.05,9.0,"Industry, Innovation and Infrastructure",-0.0819745628496962,-0.0980191961054195,-0.1255814459932376,-0.0726019356725499,-0.332327964854673,-0.1446820438768462,-0.7988521309041531,1.6712993447664029,0.0441134615267327,0.3089963831600985,2,1,0.0,2,1,1,7.106606137727303,7.708410667257367,1126816000.0,3380448000.0,1610220064.0,8.7,4.1441,4.287,20.842661794256152,2.443,0.773647,1.2279983626688498,0.5849365534179288,1.1870650839132213
2739,NAM,Northern America,US,United States of America,6929249000.0,3.115,3.74,3.406,1.643,101923.0,84032.0,End-use,C.14.34.P,0.119939602,0.119939602,12.0,Responsible Consumption and Production,0.0115241398737443,-0.0725692453341388,-0.0505577746451022,-0.0198619505589197,-0.045540895599463,-0.0120481299732249,0.0176864921606344,-0.0073599626018615,0.026572277505635,-0.0597821411725142,1,1,0.119939602,1,1,1,11.531982716503686,11.338964857820145,6929249000.0,25915391260.0,11384756107.0,12.73844,5.596058,6.14482,22.65901727501178,2.9296666666666673,1.2695223333333336,1.276595744680851,0.5608146546819888,1.1625896006371599
2756,NAM,Northern America,US,United States of America,4283800000.0,3.051,4.125,2.077,2.286,6151.0,44551.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.1128119137544806,0.923701772315055,-0.0202597928736447,-0.0083581077532427,-0.0223864068100184,-0.0052945278839638,0.0104623144441235,-0.0068501750205203,0.0117457689443757,-0.0259361401002993,1,1,-0.1,1,1,1,8.72453251118548,10.704412325269505,4283800000.0,17670675000.0,9792766800.0,8.567625,4.748022,9.42975,22.178106303334754,2.829333333333333,1.2699843333333334,1.4579406220546656,0.8079641847313855,0.7340951932139491
2774,NAM,Northern America,US,United States of America,66500000000.0,3.805,4.518,3.769,2.571,517000.0,464000.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,-0.0636363146317302,-0.0758405409738001,-0.0392607817915375,-0.019054538424008,-0.0455920256936222,-0.0119766631780846,0.0188024082677075,-0.010338526497971,0.041382375199868,-0.0558123521065868,3,1,-0.1,3,1,2,13.155800087724673,13.047641986378483,66500000000.0,300447000000.0,170971500000.0,17.028342,9.690099000000002,11.615778,24.920467784623256,3.619333333333333,0.9645023333333329,1.2482961871431204,0.7103518143304477,1.0413519985264323
2775,WEU,Western Europe,DE,Germany,4058900000.0,2.866,3.9,2.014,2.029,40923.1,29853.6,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.0959927574205907,-0.092915897146455,-0.054146164742422,-0.1252756818719341,-0.0546843606124605,0.7129452587394665,0.1213501067010831,-0.4075404015545239,0.3299699609076096,1,1,-0.1,1,1,1,10.61947441054975,10.304094210800566,4058900000.0,15829710000.0,8235508100.0,7.854599999999999,4.086405999999999,7.913099999999999,22.124177838136056,2.6476666666666664,1.1763103333333333,1.4729950900163666,0.7663351378572328,0.7606697721264006
2785,NAM,Northern America,US,United States of America,5769577000.0,2.836,3.138,2.9,2.214,4938.0,49196.0,Operation,J.58.94.P,0.078581515,0.078581515,8.0,Decent Work and Economic Growth,-0.0819745628496962,-0.0980191961054195,-0.1255814459932376,-0.0726019356725499,-0.332327964854673,-0.1446820438768462,-0.7988521309041531,1.6712993447664029,0.0441134615267327,0.3089963831600985,2,1,0.1075535168200001,2,1,1,8.504918160540624,10.803587925011556,5769577000.0,18104932626.0,12773843478.0,9.1002,6.420599999999999,6.947532,22.475864604727114,2.750666666666667,0.2301693333333333,1.1408143480368393,0.8048957828405234,1.0542898691226368
2790,NAM,Northern America,US,United States of America,30300000000.0,3.02,3.8,2.94,1.714,344074.0,137440.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,0.0177087075115071,-0.0740378247023971,-0.0658679719759906,-0.0433554493804734,0.0944289815965427,-0.0020056690778825,-0.0093384982401668,-0.0047574001888704,0.0329026848122052,-0.050940547598554,2,1,-0.1,2,1,1,12.748614935847733,11.830950013093824,30300000000.0,115140000000.0,51934200000.0,11.171999999999999,5.03916,6.513199999999999,24.134413549494738,2.818,1.0990119999999999,1.3484740951029097,0.6082327892122072,1.0432931156848828
2805,NAM,Northern America,US,United States of America,840400000.0,3.376,3.94,2.981,2.833,36538.0,65205.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0736246347272161,-0.0976194068454097,-0.0679187289381932,-0.0922349656553257,0.7101556205426716,0.0781349383552174,-0.0747690615761133,0.0078482496769775,-0.0246175923731482,0.0803324349716833,2,1,-0.1,2,1,1,10.50613546228876,11.085306768220624,840400000.0,3311176000.0,2380853200.0,11.74514,8.445173,11.16202,20.54938852812503,3.251333333333333,0.36117233333333326,1.2118105392659422,0.871334836989953,0.916854623744105
2807,WEU,Western Europe,MT,Malta,435800000.0,4.006,4.699,3.309,3.595,84709.0,1537.0,Transportation,H.50.73.B,-0.082491969,-0.082491969,4.0,Quality Education,-0.062800511866198,-0.0744127156545896,-0.0482702592384133,-0.018765196051523,-0.0427075520632891,-0.0110405784858598,0.0155586321192884,-0.0065807912034185,0.0229244076860957,-0.049910673359931,2,1,-0.082491969,2,1,2,11.346988937425596,7.338238150065589,435800000.0,2047824200.0,1566701000.0,15.548991000000001,11.895855000000001,16.892905,19.892693982769423,3.8676666666666666,0.538785333333333,1.2149444109282082,0.9295009911229855,0.8555545979488064
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0701025544778605,-0.0870087380648191,-0.0805723163297102,-0.0463911315586303,-0.0731010357074788,-0.0461225267073067,-0.2027246802911817,-0.1734438440187322,-0.1090929973933352,0.045547587324717,3,1,-0.1,3,1,2,9.777754247070364,11.70184189437514,17700000000.0,54746100000.0,27063300000.0,8.81505,4.35765,4.729197,23.596830476582692,2.4906666666666664,0.7083643333333334,1.241836188436831,0.6138918629550322,1.1442719486081372
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0686546203543448,-0.0798762579138842,-0.070095996224839,-0.0334530739395227,-0.1138181873804213,-0.0432152046294269,-0.162675762838249,-0.1651006088307191,-0.0957858066758147,0.0370252861059867,3,1,-0.1,3,1,2,1.9615022438151495,1.0152306797290587,203366562.0,662568258.996,571460039.22,9.4482,8.149,9.15498,19.13052063770134,2.989333333333333,0.056161333333333334,1.0898751115075827,0.9400089206066014,0.9701159678858162
2865,NAM,Northern America,US,United States of America,264700000.0,3.483,3.9,3.0,3.31,252.0,29030.0,Raw materials,C.32.41.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0702043180178798,-0.0869521612393859,-0.0308332557773389,-0.0136423732263473,-0.0935061487244858,0.0048713174378741,0.116794754942753,-0.0051091586468572,0.0250240512022693,-0.2864694826384912,1,1,-0.1,1,1,1,5.53338948872752,10.276119503549053,264700000.0,1032330000.0,876157000.0,11.7,9.93,12.909,19.394107670975192,3.4033333333333338,0.20903333333333327,1.145935357492654,0.9725759059745347,0.8814887365328109
2876,NAM,Northern America,US,United States of America,4655600000.0,2.842,3.75,2.181,2.0,68712.0,77715.0,Other,ENVIB025,-0.25,-0.25,3.0,Good Health and Wellbeing,-0.075521365311513,-0.0959927574205907,-0.092915897146455,-0.054146164742422,-0.1252756818719341,-0.0546843606124605,0.7129452587394665,0.1213501067010831,-0.4075404015545239,0.3299699609076096,1,1,-0.25,1,1,1,11.137693688838821,11.260816435363003,4655600000.0,17458500000.0,9311200000.0,8.17875,4.362,7.5,22.26133663324689,2.643666666666667,0.9261703333333333,1.418484428193166,0.7565250283696885,0.8249905434371454
2889,WEU,Western Europe,NL,Netherlands,856263000.0,3.388,3.9,3.5,2.333,36217.0,67558.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.065752692326411,-0.0791071514276879,-0.0555618258600922,-0.0224039062187046,-0.0533666357651301,-0.014092737953547,0.0205897266840464,-0.0084774155005253,0.0311074502671199,-0.0703125524887386,1,1,-0.1,1,1,1,10.497311511801287,11.120756569154405,856263000.0,3339425700.0,1997661579.0000002,13.65,8.165500000000002,9.098700000000001,20.568088131075072,3.2443333333333335,0.6628963333333331,1.2020959621904859,0.7190999691770267,1.0788040686324873
2897,NAM,Northern America,US,United States of America,4160300000.0,3.141,4.036,3.046,1.643,19844.0,53514.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0705734806820898,-0.0893842461196789,0.2104554919046432,0.00406048552076,-0.05239004156401,-0.0171285775030771,0.0315680620015452,-0.0207316867106983,0.087731370534656,-0.1837337611622799,2,1,-0.1,2,1,1,9.895707365217167,10.887717267418475,4160300000.0,16790970799.999998,6835372900.0,12.293655999999999,5.0045779999999995,6.631148,22.148853024244378,2.908333333333333,1.4458263333333328,1.3877363896848136,0.5649283667621777,1.0473352435530086
2901,NAM,Northern America,US,United States of America,3874140000.0,2.757,2.745,3.108,2.357,71217.0,266271.0,Operation,MTH004,-0.75,-0.75,3.0,Good Health and Wellbeing,-0.0788911267398452,-0.1014990212629665,-0.016271593042381,-0.009910428335154,-0.1482731870140066,0.0197146770537249,0.2196590824514471,-0.0045283411320877,0.0298029504525006,-0.5295840201165776,2,1,-0.75,2,1,1,11.173500874438023,12.492273621700157,3874140000.0,10634514300.0,9131347980.0,8.531460000000001,7.325556000000001,6.469965000000001,22.07758953989465,2.736666666666667,0.1410523333333333,1.0030450669914739,0.8612667478684531,1.135688185140073
2918,NAM,Northern America,US,United States of America,1450000000.0,2.955,3.36,2.707,2.524,259057.0,148507.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0640971483572673,-0.0764723336283734,-0.0509218683128334,-0.0158580109741926,-0.0470355930985086,-0.0105626206077894,0.0188489650592493,-0.0074664630520858,0.0269837448835989,-0.0608299892591877,1,1,-0.1,1,1,1,12.464807253835192,11.908394107827716,1450000000.0,4872000000.0,3659800000.0,9.095519999999999,6.8324679999999995,8.48064,21.09482939406855,2.863666666666667,0.1931323333333333,1.173320917238971,0.8813874985449889,0.9452915842160399
2920,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,549000000.0,2.924,3.75,1.9,2.667,3217.0,12858.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0633580215173646,-0.0752877353589114,-0.0495461808429106,-0.0194323596134953,-0.0446169953557096,-0.0117020612913454,0.0156646397313005,-0.0054671143512544,0.0239858074696078,-0.0529363730963365,1,1,-0.1,1,1,1,8.076515327552329,9.461799234270439,549000000.0,2058750000.0,1464183000.0,7.125,5.0672999999999995,10.001249999999999,20.1236090012953,2.7723333333333335,0.8639463333333334,1.3526511963448358,0.9620055308404472,0.6853432728147167
2925,NAM,Northern America,US,United States of America,154000000000.0,3.07,3.516,2.814,2.571,9998.0,54646.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0633732908636431,-0.0753736060650303,-0.041222906676165,-0.0188106063303961,-0.0437740000632463,-0.0113444837451817,0.0163060441328633,-0.0068088515704615,0.0239573803310518,-0.0601412491665968,2,1,-0.1,2,1,2,9.21024036697585,10.908649597312916,154000000000.0,541464000000.0,395934000000.0,9.894024,7.234794000000001,9.039636,25.760218439366533,2.967,0.24081299999999994,1.185035389282103,0.8665318503538929,0.948432760364004
2929,NAM,Northern America,US,United States of America,1120000000.0,2.984,3.1,2.935,2.833,18.88,126.0,Transportation,M.70.4.P,0.1,0.1,12.0,Responsible Consumption and Production,-0.0622263135584335,-0.073510842013741,-0.046939124359507,-0.0181293098910901,-0.0408603887538874,-0.0105910347121809,0.0145600265264517,-0.0056330093398114,0.0215661815196611,-0.0466958320884578,1,1,0.1,1,1,1,2.989714201228428,4.844187086458591,1120000000.0,3472000000.0,3172960000.0,9.0985,8.314855000000001,8.782300000000001,20.83659452314627,2.956,0.01815299999999999,1.0487144790257104,0.9583897158322058,0.992895805142084
2944,NAM,Northern America,US,United States of America,583000000.0,2.851,3.0,2.9,2.524,92.0,432.0,Transportation,M.70.5.P,0.25,0.25,12.0,Responsible Consumption and Production,-0.0716281504483391,-0.0928066073278627,-0.0756241623350741,-0.0398179488969136,-0.1070230200250194,-0.0383760318477118,-0.035243065114929,0.0935483156338255,0.0309824074256261,-0.1170741632987114,2,1,0.075,2,1,2,4.532599493153256,6.07073772800249,583000000.0,1749000000.0,1471492000.0,8.7,7.319599999999999,7.572,20.18369774603003,2.808,0.06299199999999999,1.0683760683760684,0.8988603988603989,1.0327635327635327
2951,NAM,Northern America,US,United States of America,1576551000.0,1.803,1.0,3.0,1.81,375.0,574.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,7.0,Affordable and Clean Energy,-0.0680597374538078,-0.0830385023855,-0.0588279034695424,-0.0039690155402046,-0.066647554498398,-0.0238496156086328,0.0377624039099984,-0.0280387866575109,0.1176863658027098,-0.0797327551999626,1,1,0.03242468,1,1,1,5.929589143389895,6.354370040797351,1576551000.0,1576551000.0,2853557310.0,3.0,5.43,1.81,21.178505387203153,1.9366666666666668,1.0120333333333333,0.5163511187607573,0.9345955249569707,1.549053356282272
2953,NAM,Northern America,US,United States of America,648407000.0,3.029,3.867,2.986,1.571,21400.0,3600.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,0.0071327287460014,-0.0722036200263383,-0.0485595715710651,-0.0245882530137924,-0.0194058445421293,-0.0106788170584299,0.0050170754928732,-0.0095516056193288,0.0226802524880238,-0.0636124290415376,1,1,-0.1,1,1,1,9.97119292889014,8.188966863648876,648407000.0,2507389869.0,1018647397.0,11.546862,4.691006,6.075057,20.290029145114822,2.808,1.3416670000000002,1.3771367521367521,0.5594729344729344,1.0633903133903135
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0761268839245483,-0.0962614903789693,-0.1032896081109026,-0.0570724627606929,-0.2406574785992729,-0.1017775424077357,-0.5113215092495679,-0.265823191196558,-0.2844165889677915,0.2188717830621352,2,1,-0.1,2,1,1,5.937536205082426,9.344084242025778,514711000.0,1544133000.0,1568839128.0,7.949999999999999,8.0772,9.144,20.059116138010268,2.8993333333333333,0.04720133333333336,1.0347206254311336,1.0512761554380317,0.9140032191308346
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0669780002000372,-0.0819358603942821,-0.0620225073058689,-0.0305912352160564,-0.0723180905597055,-0.02618294219547,0.2010369265330584,0.0421843641130655,-0.096188736774739,0.0488857952534337,4,1,-0.1,4,1,1,6.003887067106539,8.941807118363164,721900000.0,2622662700.0,1718843899.9999998,7.444017,4.8786689999999995,8.650172999999999,20.397397184494622,2.687666666666667,0.6977973333333334,1.3517301252635494,0.8858985489271982,0.762371325809252
2998,NAM,Northern America,US,United States of America,5152500000.0,2.628,3.364,2.379,1.6,285855.0,188735.0,Other,ENVIB025,-0.701411936,-0.6950538361599999,6.0,Clean Water and Sanitation,-0.0623614592503758,-0.0737131097082574,-0.0471874876513712,-0.018219262231367,-0.0410535965385399,-0.0106071000297004,0.0149366960758048,-0.0061266829848434,0.0218079817110168,-0.0470388343284213,1,1,-0.6950538361599999,1,1,1,12.563243466501566,12.148104492174948,5152500000.0,17333010000.0,8244000000.0,8.002956,3.8064,5.3824000000000005,22.36274787092297,2.4476666666666667,0.7814603333333332,1.3743701484406918,0.6536837804711971,0.9719460710881112
3003,NAM,Northern America,US,United States of America,6730000000.0,3.249,3.25,3.355,3.119,1919.0,18408.0,Operation,MTH002,-0.1,-0.1,12.0,Responsible Consumption and Production,-0.0625557368389811,-0.0740162838061093,-0.0475953201572863,-0.0184230047086887,-0.041626941421524,-0.0107657702599603,0.0151975317151312,-0.0062504614829164,0.0222692850338157,-0.0479932676029083,1,1,-0.1,1,1,1,7.560080465021827,9.820594954446562,6730000000.0,21872500000.0,20990870000.0,10.90375,10.464245,10.136750000000001,22.629840980751634,3.2413333333333334,0.013980333333333305,1.0026737967914439,0.9622583299053887,1.0350678733031673
3005,NAM,Northern America,US,United States of America,1178166000.0,3.109,4.0,2.159,2.643,14557.0,49401.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.0959927574205907,-0.092915897146455,-0.054146164742422,-0.1252756818719341,-0.0546843606124605,0.7129452587394665,0.1213501067010831,-0.4075404015545239,0.3299699609076096,1,1,-0.1,1,1,1,9.585895949678203,10.807746188186444,1178166000.0,4712664000.0,3113892737.9999995,8.636,5.706236999999999,10.572,20.88722482990489,2.9339999999999997,0.9108310000000003,1.36332651670075,0.9008179959100204,0.7358554873892297
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,-0.0072509452591084,-0.0683871729514325,-0.0441981100711909,-0.0139346960810025,-0.0413437913529104,-0.0116331327894635,0.0134748439809078,-0.007211047108841,0.0206057877288344,-0.0402354031125385,3,1,-0.1,3,1,1,13.235281264059404,12.647239461837351,1186077000.0,5782125375.0,2202544989.0,14.625,5.571,9.052875,20.893917060372253,3.2439999999999998,2.321733,1.5027743526510482,0.5724414303329224,0.9247842170160296
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0630275869606543,-0.0748268877523894,-0.0465614713586998,-0.0164044402032105,-0.043667621122433,-0.0120821773558339,0.0163243625089521,-0.0064523887371821,0.0276167843705695,-0.0524699388294639,3,1,-0.1,3,1,1,8.765751825983346,9.762357074142592,1610000000.0,7245000000.0,4485460000.0,14.5575,9.01271,12.537,21.1995000165639,3.5069999999999997,0.7899369999999999,1.2831479897348161,0.7944111776447107,0.9224408326204734
3042,WEU,Western Europe,FR,France,1950000000.0,2.933,3.503,2.0,3.024,2682.0,2164.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0699927313933375,-0.084871005515562,-0.0924527969318257,-0.0752853822393429,0.2511989712675664,0.0069738763148968,-0.0364503596344076,-0.003974961473709,0.0489375639987253,-0.0623692128798605,2,1,-0.175,2,1,1,7.894690850425624,7.68017564043659,1950000000.0,6830850000.0,5896800000.0,7.006,6.048,10.593072000000001,21.391095210034887,2.842333333333334,0.5895043333333335,1.2324381376803095,1.0639146241351,0.70364723818459
